label,tweet,cleaning,normalisasi,tokenisasi,stopword_removal
sadness,"Tepat 4 tahun lalu kami bersenda gurau dan berhappy happy sekalian bersosial dilink tempat ini, kini tempat ini baru saja kena musibah kebakaran. Semangat terus crew dan owner Gapuro",tepat tahun lalu kami bersenda gurau dan berhappy happy sekalian bersosial dilink tempat ini kini tempat ini baru saja kena musibah kebakaran semangat terus crew dan owner gapuro,tepat tahun lalu kami bersenda gurau dan berhappy happy sekalian bersosial dilink tempat ini kini tempat ini baru saja kena musibah kebakaran semangat terus crew dan owner gapuro,"['tepat', 'tahun', 'lalu', 'kami', 'bersenda', 'gurau', 'dan', 'berhappy', 'happy', 'sekalian', 'bersosial', 'dilink', 'tempat', 'ini', 'kini', 'tempat', 'ini', 'baru', 'saja', 'kena', 'musibah', 'kebakaran', 'semangat', 'terus', 'crew', 'dan', 'owner', 'gapuro']",bersenda gurau berhappy happy bersosial dilink kena musibah kebakaran semangat crew owner gapuro
sadness,"Helloo, Liburan Kapan Liburan...Kerja teyuss, Lebaran pun ON teyuss Liburan Sekolah udah mau Selesai elisoulea . #kapanliburanlagi #kerjateruss",helloo liburan kapan liburankerja teyuss lebaran pun on teyuss liburan sekolah udah mau selesai elisoulea kapanliburanlagi kerjateruss,halo liburan kapan liburankerja terus lebaran pun on terus liburan sekolah sudah mau selesai elisoulea kapanliburanlagi kerjateruss,"['halo', 'liburan', 'kapan', 'liburankerja', 'terus', 'lebaran', 'pun', 'on', 'terus', 'liburan', 'sekolah', 'sudah', 'mau', 'selesai', 'elisoulea', 'kapanliburanlagi', 'kerjateruss']",halo liburan liburankerja lebaran on liburan sekolah selesai elisoulea kapanliburanlagi kerjateruss
happy,"Kita berteman beda genarasi. Asiknya kita yang tua berasa jadi muda, dan mereka yg muda belajar membahas hal-hal serius dalam masa depan. Kita berteman se asik #HonorIndonesia #Honor7S meskipun kadang harus mrnghadapi sifat kekanak-kanakan mereka. [URL]",kita berteman beda genarasi asiknya kita yang tua berasa jadi muda dan mereka yg muda belajar membahas halhal serius dalam masa depan kita berteman se asik honorindonesia honors meskipun kadang harus mrnghadapi sifat kekanakkanakan mereka url,kita berteman beda genarasi asiknya kita yang tua berasa jadi muda dan mereka yang muda belajar membahas halhal serius dalam masa depan kita berteman se asik honorindonesia honors meskipun kadang harus menghadapi sifat kekanakkanakan mereka url,"['kita', 'berteman', 'beda', 'genarasi', 'asiknya', 'kita', 'yang', 'tua', 'berasa', 'jadi', 'muda', 'dan', 'mereka', 'yang', 'muda', 'belajar', 'membahas', 'halhal', 'serius', 'dalam', 'masa', 'depan', 'kita', 'berteman', 'se', 'asik', 'honorindonesia', 'honors', 'meskipun', 'kadang', 'harus', 'menghadapi', 'sifat', 'kekanakkanakan', 'mereka', 'url']",berteman beda genarasi asiknya tua berasa muda muda belajar membahas halhal serius berteman asik honorindonesia honors kadang menghadapi sifat kekanakkanakan
fear,"Setiap orang pasti ada masalah.. Masalah nya berbeda beda, asalkan kita mampu mengatasi masalah itu sendiri... Tapi masalah yang aku hadapi sulit untuk diatasi sendiri,,, Bingung, resah [URL]",setiap orang pasti ada masalah masalah nya berbeda beda asalkan kita mampu mengatasi masalah itu sendiri tapi masalah yang aku hadapi sulit untuk diatasi sendiri bingung resah url,setiap orang pasti ada masalah masalah ya berbeda beda asalkan kita mampu mengatasi masalah itu sendiri tapi masalah yang aku hadapi sulit untuk diatasi sendiri bingung resah url,"['setiap', 'orang', 'pasti', 'ada', 'masalah', 'masalah', 'ya', 'berbeda', 'beda', 'asalkan', 'kita', 'mampu', 'mengatasi', 'masalah', 'itu', 'sendiri', 'tapi', 'masalah', 'yang', 'aku', 'hadapi', 'sulit', 'untuk', 'diatasi', 'sendiri', 'bingung', 'resah', 'url']",orang ya berbeda beda mengatasi hadapi sulit diatasi bingung resah
anger,Iya nee gimana ya hadiahnya hadeh lama bingitt,iya nee gimana ya hadiahnya hadeh lama bingitt,iya ini bagaimana ya hadiahnya hadeh lama banget,"['iya', 'ini', 'bagaimana', 'ya', 'hadiahnya', 'hadeh', 'lama', 'banget']",ya hadiahnya hadeh banget
happy,"Selamat Pagi Tweeter Semoga Hari2 selalu bahagia ... Jauh dari rasa benci, amarah, dendam, iri dan dengki... Sambut hari dengan perdamaian, kasih sayang dan cinta....",selamat pagi tweeter semoga hari selalu bahagia jauh dari rasa benci amarah dendam iri dan dengki sambut hari dengan perdamaian kasih sayang dan cinta,selamat pagi tweeter semoga hari selalu bahagia jauh dari rasa benci amarah dendam iri dan dengki sambut hari dengan perdamaian kasih sayang dan cinta,"['selamat', 'pagi', 'tweeter', 'semoga', 'hari', 'selalu', 'bahagia', 'jauh', 'dari', 'rasa', 'benci', 'amarah', 'dendam', 'iri', 'dan', 'dengki', 'sambut', 'hari', 'dengan', 'perdamaian', 'kasih', 'sayang', 'dan', 'cinta']",selamat pagi tweeter semoga bahagia benci amarah dendam iri dengki sambut perdamaian kasih sayang cinta
anger,"Seumur hidup untuk pertama kalinya menyampaikan keluhan pada call center mendapatkan respon hanya dengan kata-kata Berdoa saja, pak. Terima kasih banyak, [USERNAME]",seumur hidup untuk pertama kalinya menyampaikan keluhan pada call center mendapatkan respon hanya dengan katakata berdoa saja pak terima kasih banyak username,seumur hidup untuk pertama kalinya menyampaikan keluhan pada call center mendapatkan respon hanya dengan katakata berdoa saja pak terima kasih banyak username,"['seumur', 'hidup', 'untuk', 'pertama', 'kalinya', 'menyampaikan', 'keluhan', 'pada', 'call', 'center', 'mendapatkan', 'respon', 'hanya', 'dengan', 'katakata', 'berdoa', 'saja', 'pak', 'terima', 'kasih', 'banyak', 'username']",seumur hidup kalinya keluhan call center respon katakata berdoa terima kasih
sadness,"Sampai jam segini, di lamanku seliweran ""pengambil2"" kesimpulan kurang baca. Pelajaran berharga: tempatkan jempol di belakang akal-pikiran. Saring sblm sharing. Baca, kaji, simak mendalam baru gerakkan jempol. Jgn jd petinju kelas ringan,tanpa latihan,naik ring di kelas berat",sampai jam segini di lamanku seliweran pengambil kesimpulan kurang baca pelajaran berharga tempatkan jempol di belakang akalpikiran saring sblm sharing baca kaji simak mendalam baru gerakkan jempol jgn jd petinju kelas ringantanpa latihannaik ring di kelas berat,sampai jam segini di lamanku seliweran pengambil kesimpulan kurang baca pelajaran berharga tempatkan jempol di belakang akalpikiran saring sebelum sharing baca kaji simak mendalam baru gerakkan jempol jangan jadi petinju kelas ringantanpa latihannaik ring di kelas berat,"['sampai', 'jam', 'segini', 'di', 'lamanku', 'seliweran', 'pengambil', 'kesimpulan', 'kurang', 'baca', 'pelajaran', 'berharga', 'tempatkan', 'jempol', 'di', 'belakang', 'akalpikiran', 'saring', 'sebelum', 'sharing', 'baca', 'kaji', 'simak', 'mendalam', 'baru', 'gerakkan', 'jempol', 'jangan', 'jadi', 'petinju', 'kelas', 'ringantanpa', 'latihannaik', 'ring', 'di', 'kelas', 'berat']",jam segini lamanku seliweran pengambil kesimpulan baca pelajaran berharga tempatkan jempol akalpikiran saring sharing baca kaji simak mendalam gerakkan jempol petinju kelas ringantanpa latihannaik ring kelas berat
happy,"Waktu yang kita gunakan lebih banyak di tempat makan atau sekedar duduk sambil menikmati es moci favorit dengan harga merakyat. Banyaknya teman yang sudah berkeluarga, mereka lah yang masih menemani hari2 libur ku untuk mengabiskan sisa waktu di rumah #HonorIndonesia #Honor7S",waktu yang kita gunakan lebih banyak di tempat makan atau sekedar duduk sambil menikmati es moci favorit dengan harga merakyat banyaknya teman yang sudah berkeluarga mereka lah yang masih menemani hari libur ku untuk mengabiskan sisa waktu di rumah honorindonesia honors,waktu yang kita gunakan lebih banyak di tempat makan atau sekedar duduk sambil menikmati es moci favorit dengan harga merakyat banyaknya teman yang sudah berkeluarga mereka lah yang masih menemani hari libur ku untuk mengabiskan sisa waktu di rumah honorindonesia honors,"['waktu', 'yang', 'kita', 'gunakan', 'lebih', 'banyak', 'di', 'tempat', 'makan', 'atau', 'sekedar', 'duduk', 'sambil', 'menikmati', 'es', 'moci', 'favorit', 'dengan', 'harga', 'merakyat', 'banyaknya', 'teman', 'yang', 'sudah', 'berkeluarga', 'mereka', 'lah', 'yang', 'masih', 'menemani', 'hari', 'libur', 'ku', 'untuk', 'mengabiskan', 'sisa', 'waktu', 'di', 'rumah', 'honorindonesia', 'honors']",makan sekedar duduk menikmati es moci favorit harga merakyat banyaknya teman berkeluarga menemani libur mengabiskan sisa rumah honorindonesia honors
happy,"Abis take away beberapa menu Tulung Agung Pasar Baru. Sebelumnya, tiap kemari Dapy selalu makan Rawon doang. Tapi ini nyicipin 3 makanan berbeda sekaligus. Nasi Pecel sama Campurnya enak [URL]",abis take away beberapa menu tulung agung pasar baru sebelumnya tiap kemari dapy selalu makan rawon doang tapi ini nyicipin makanan berbeda sekaligus nasi pecel sama campurnya enak url,habis take away beberapa menu tulung agung pasar baru sebelumnya tiap kemari dapy selalu makan rawon doang tapi ini nyicipin makanan berbeda sekaligus nasi pecel sama campurnya enak url,"['habis', 'take', 'away', 'beberapa', 'menu', 'tulung', 'agung', 'pasar', 'baru', 'sebelumnya', 'tiap', 'kemari', 'dapy', 'selalu', 'makan', 'rawon', 'doang', 'tapi', 'ini', 'nyicipin', 'makanan', 'berbeda', 'sekaligus', 'nasi', 'pecel', 'sama', 'campurnya', 'enak', 'url']",habis take away menu tulung agung pasar kemari dapy makan rawon doang nyicipin makanan berbeda nasi pecel campurnya enak
fear,"Lindungilah rakyat Ind dari penguasa yg dzalim ya Alloh penguasa semesta,,,kami yakin Engkau pasti akan menghancurkan org2 yg dzalim [URL]",lindungilah rakyat ind dari penguasa yg dzalim ya alloh penguasa semestakami yakin engkau pasti akan menghancurkan org yg dzalim url,lindungilah rakyat ind dari penguasa yang dzalim ya allah penguasa semestakami yakin engkau pasti akan menghancurkan orang yang dzalim url,"['lindungilah', 'rakyat', 'ind', 'dari', 'penguasa', 'yang', 'dzalim', 'ya', 'allah', 'penguasa', 'semestakami', 'yakin', 'engkau', 'pasti', 'akan', 'menghancurkan', 'orang', 'yang', 'dzalim', 'url']",lindungilah rakyat ind penguasa dzalim ya allah penguasa semestakami engkau menghancurkan orang dzalim
anger,Yg bagian mana yang menyatyakan paling benar ? Siapa yg bilang ? Itu statement nya tuduhan mas bro,yg bagian mana yang menyatyakan paling benar siapa yg bilang itu statement nya tuduhan mas bro,yang bagian mana yang menyatyakan paling benar siapa yang bilang itu statement ya tuduhan mas bro,"['yang', 'bagian', 'mana', 'yang', 'menyatyakan', 'paling', 'benar', 'siapa', 'yang', 'bilang', 'itu', 'statement', 'ya', 'tuduhan', 'mas', 'bro']",menyatyakan bilang statement ya tuduhan mas bro
sadness,"bangun bangun ngeliat post an jay kek gitu... belom kerasa sakitnya nih. ntar liat aja pas malem malem, gua ngeratapin fotonya sekaligus mau nangis pasti.",bangun bangun ngeliat post an jay kek gitu belom kerasa sakitnya nih ntar liat aja pas malem malem gua ngeratapin fotonya sekaligus mau nangis pasti,bangun bangun melihat post an jay kayak begitu belum kerasa sakitnya nih entar lihat saja pas malam malam gua ngeratapin fotonya sekaligus mau menangis pasti,"['bangun', 'bangun', 'melihat', 'post', 'an', 'jay', 'kayak', 'begitu', 'belum', 'kerasa', 'sakitnya', 'nih', 'entar', 'lihat', 'saja', 'pas', 'malam', 'malam', 'gua', 'ngeratapin', 'fotonya', 'sekaligus', 'mau', 'menangis', 'pasti']",bangun bangun post an jay kayak kerasa sakitnya entar lihat pas malam malam ngeratapin fotonya menangis
sadness,"[USERNAME] [USERNAME] Anak sipil kuliah 4tahun buat lulus ada jerih payah tiap detiknya, cuma dinyirnyirin gak jelas gini, ya Allah ya Rabb, mulut netizen Maha Benar memang :""",username username anak sipil kuliah tahun buat lulus ada jerih payah tiap detiknya cuma dinyirnyirin gak jelas gini ya allah ya rabb mulut netizen maha benar memang,username username anak sipil kuliah tahun buat lulus ada jerih payah tiap detiknya cuma dinyirnyirin tidak jelas begini ya allah ya rabb mulut netizen maha benar memang,"['username', 'username', 'anak', 'sipil', 'kuliah', 'tahun', 'buat', 'lulus', 'ada', 'jerih', 'payah', 'tiap', 'detiknya', 'cuma', 'dinyirnyirin', 'tidak', 'jelas', 'begini', 'ya', 'allah', 'ya', 'rabb', 'mulut', 'netizen', 'maha', 'benar', 'memang']",anak sipil kuliah lulus jerih payah detiknya dinyirnyirin ya allah ya rabb mulut netizen maha
happy,Selamat berkerja p. Ganjar [USERNAME] jadikan Jateng lebih nggayeng-yeng kapan nih bisa gowes bareng lagi?? Bisa dirayakan nih dng gowes bersama. Selamat!!! Selamat. Selamat,selamat berkerja p ganjar username jadikan jateng lebih nggayengyeng kapan nih bisa gowes bareng lagi bisa dirayakan nih dng gowes bersama selamat selamat selamat,selamat berkerja p ganjar username jadikan jateng lebih nggayengyeng kapan nih bisa gowes bareng lagi bisa dirayakan nih dengan gowes bersama selamat selamat selamat,"['selamat', 'berkerja', 'p', 'ganjar', 'username', 'jadikan', 'jateng', 'lebih', 'nggayengyeng', 'kapan', 'nih', 'bisa', 'gowes', 'bareng', 'lagi', 'bisa', 'dirayakan', 'nih', 'dengan', 'gowes', 'bersama', 'selamat', 'selamat', 'selamat']",selamat berkerja p ganjar jadikan jateng nggayengyeng gowes bareng dirayakan gowes selamat selamat selamat
happy,"[USERNAME] sama ear biscuits kalo mau random2, 99 invisible for architecture and design podcast. Oh jangan lupa dengerin ibu ibu yacult di spotify. Itu lucu.banget.wajib.denger.",username sama ear biscuits kalo mau random invisible for architecture and design podcast oh jangan lupa dengerin ibu ibu yacult di spotify itu lucubangetwajibdenger,username sama ear biscuits kalau mau random invisible for architecture and design podcast oh jangan lupa mendengarkan ibu ibu yacult di spotify itu lucubangetwajibdenger,"['username', 'sama', 'ear', 'biscuits', 'kalau', 'mau', 'random', 'invisible', 'for', 'architecture', 'and', 'design', 'podcast', 'oh', 'jangan', 'lupa', 'mendengarkan', 'ibu', 'ibu', 'yacult', 'di', 'spotify', 'itu', 'lucubangetwajibdenger']",ear biscuits random invisible for architecture and design podcast oh lupa mendengarkan yacult spotify lucubangetwajibdenger
sadness,"Tertawa diatas kebodohannya itu luar biasa. Gak malu sama sekali dan mungkin urat malunya sudah putus. Sedangkan kita pasti mikirnya ""duh, malah ketawa bukannya mikir ",tertawa diatas kebodohannya itu luar biasa gak malu sama sekali dan mungkin urat malunya sudah putus sedangkan kita pasti mikirnya duh malah ketawa bukannya mikir,tertawa diatas kebodohannya itu luar biasa tidak malu sama sekali dan mungkin urat malunya sudah putus sedangkan kita pasti mikirnya duh malah ketawa bukannya mikir,"['tertawa', 'diatas', 'kebodohannya', 'itu', 'luar', 'biasa', 'tidak', 'malu', 'sama', 'sekali', 'dan', 'mungkin', 'urat', 'malunya', 'sudah', 'putus', 'sedangkan', 'kita', 'pasti', 'mikirnya', 'duh', 'malah', 'ketawa', 'bukannya', 'mikir']",tertawa diatas kebodohannya malu urat malunya putus mikirnya duh ketawa mikir
fear,"TAMSIL ISLAM NUSANTARA. Karena kau cuma tiang yang dipancang tergesa-gesa kemarin sore dan pangkalmu cuma dangkal-dangkal saja ditanam, maka engkau jadi takut setengah mati pada angin. Bahkan semilir yang segar pun kau caci dan kau kutuki.",tamsil islam nusantara karena kau cuma tiang yang dipancang tergesagesa kemarin sore dan pangkalmu cuma dangkaldangkal saja ditanam maka engkau jadi takut setengah mati pada angin bahkan semilir yang segar pun kau caci dan kau kutuki,tamsil islam nusantara karena kau cuma tiang yang dipancang tergesagesa kemarin sore dan pangkalmu cuma dangkaldangkal saja ditanam maka engkau jadi takut setengah mati pada angin bahkan semilir yang segar pun kau caci dan kau kutuki,"['tamsil', 'islam', 'nusantara', 'karena', 'kau', 'cuma', 'tiang', 'yang', 'dipancang', 'tergesagesa', 'kemarin', 'sore', 'dan', 'pangkalmu', 'cuma', 'dangkaldangkal', 'saja', 'ditanam', 'maka', 'engkau', 'jadi', 'takut', 'setengah', 'mati', 'pada', 'angin', 'bahkan', 'semilir', 'yang', 'segar', 'pun', 'kau', 'caci', 'dan', 'kau', 'kutuki']",tamsil islam nusantara tiang dipancang tergesagesa kemarin sore pangkalmu dangkaldangkal ditanam engkau takut mati angin semilir segar caci kutuki
happy,"Alhamdulillah, hari ini Senin tggl 9 Juli 2018 murid SMAIA 7 sudah mengawali hari pertama masuk sekolah di tahun ajaran 2018/2019. Pada kesempatan kali ini, dilaksanakan apel pagi dengan pembina bapak kepala sekolah.",alhamdulillah hari ini senin tggl juli murid smaia sudah mengawali hari pertama masuk sekolah di tahun ajaran pada kesempatan kali ini dilaksanakan apel pagi dengan pembina bapak kepala sekolah,alhamdulillah hari ini senin tggl juli murid smaia sudah mengawali hari pertama masuk sekolah di tahun ajaran pada kesempatan kali ini dilaksanakan apel pagi dengan pembina bapak kepala sekolah,"['alhamdulillah', 'hari', 'ini', 'senin', 'tggl', 'juli', 'murid', 'smaia', 'sudah', 'mengawali', 'hari', 'pertama', 'masuk', 'sekolah', 'di', 'tahun', 'ajaran', 'pada', 'kesempatan', 'kali', 'ini', 'dilaksanakan', 'apel', 'pagi', 'dengan', 'pembina', 'bapak', 'kepala', 'sekolah']",alhamdulillah senin tggl juli murid smaia mengawali masuk sekolah ajaran kesempatan kali dilaksanakan apel pagi pembina kepala sekolah
happy,"Entah bias atau apa, tapi beberapa dosen yang pernah lulus dari univ di US selalu menginspirasi, gak cuma bisa ngetai taiin doang. Makanya mereka panutanqu di kampus (?) pengen banget juga bisa kaya mereka",entah bias atau apa tapi beberapa dosen yang pernah lulus dari univ di us selalu menginspirasi gak cuma bisa ngetai taiin doang makanya mereka panutanqu di kampus pengen banget juga bisa kaya mereka,entah bias atau apa tapi beberapa dosen yang pernah lulus dari universitas di us selalu menginspirasi tidak cuma bisa ngetai taiin doang makanya mereka panutanqu di kampus pengin banget juga bisa kayak mereka,"['entah', 'bias', 'atau', 'apa', 'tapi', 'beberapa', 'dosen', 'yang', 'pernah', 'lulus', 'dari', 'universitas', 'di', 'us', 'selalu', 'menginspirasi', 'tidak', 'cuma', 'bisa', 'ngetai', 'taiin', 'doang', 'makanya', 'mereka', 'panutanqu', 'di', 'kampus', 'pengin', 'banget', 'juga', 'bisa', 'kayak', 'mereka']",bias dosen lulus universitas us menginspirasi ngetai taiin doang panutanqu kampus pengin banget kayak
anger,"Orang kalo seneng ngobrol pasti ngobrolnya lama. Pura2 ngapain kek, biar gak merasa nyaman (bukannya jahat). Kalo diladenin terus yang ada elu kelewat makan siang dan shalat. Yang namu juga gak mikir udh waktunya makan siang bagi orang-orang kantor. Untung bukan gw yang ladenin!!",orang kalo seneng ngobrol pasti ngobrolnya lama pura ngapain kek biar gak merasa nyaman bukannya jahat kalo diladenin terus yang ada elu kelewat makan siang dan shalat yang namu juga gak mikir udh waktunya makan siang bagi orangorang kantor untung bukan gw yang ladenin,orang kalau senang mengobrol pasti ngobrolnya lama pura mengapai kayak biar tidak merasa nyaman bukannya jahat kalau diladeni terus yang ada lu kelewat makan siang dan shalat yang namu juga tidak mikir sudah waktunya makan siang bagi orangorang kantor untung bukan gue yang meladeni,"['orang', 'kalau', 'senang', 'mengobrol', 'pasti', 'ngobrolnya', 'lama', 'pura', 'mengapai', 'kayak', 'biar', 'tidak', 'merasa', 'nyaman', 'bukannya', 'jahat', 'kalau', 'diladeni', 'terus', 'yang', 'ada', 'lu', 'kelewat', 'makan', 'siang', 'dan', 'shalat', 'yang', 'namu', 'juga', 'tidak', 'mikir', 'sudah', 'waktunya', 'makan', 'siang', 'bagi', 'orangorang', 'kantor', 'untung', 'bukan', 'gue', 'yang', 'meladeni']",orang senang mengobrol ngobrolnya pura mengapai kayak biar nyaman jahat diladeni lu kelewat makan siang shalat namu mikir makan siang orangorang kantor untung meladeni
